"Date of Download: 2024-03-12_14:57:18"
"Search Parameters: Data Level:all  Trait List:  Trial List:10542,11501,11827,11750,11751  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2170553","SM4569-17","","plot","6761327","202328BCPRC_repe_rep2_SM4569-17_20","2","2","20","7","2","test","","","","14.2","9.4","4","1","20.3712044105174","20.4","120","8.75","4.2","","","4","2","","7","2.2","12","20","3","320","40","2","3","2","3","3","20","1210","31","2","3","1","3","1","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2174907","SM4850-8","","plot","6761318","202328BCPRC_repe_rep2_SM4850-8_23","2","2","23","8","2","test","","","","14","10.2","3","1","20.4912196240257","20.7","170","18.3333333333333","8.8","","","5","2","","12","6.6","12","20","3","320","50","6","3","2","3","3","27","2240","59","4","4","2","3","1","8","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2175374","SM4891-13","","plot","6761290","202328BCPRC_repe_rep2_SM4891-13_22","2","2","22","8","3","test","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2175520","SM4952-5","","plot","6761292","202328BCPRC_repe_rep2_SM4952-5_32","2","2","32","11","2","test","","-0.7","-0.2","12.7","10.1","3","1","22.5551133062173","19","125","12.9166666666667","6.2","","","5","3","","7","3.9","10","20","4","300","20","6","3","1","4","2","23","1790","69","12","11","3","2","1","6"," (Operator: lizbethpino, Time: ), Pudricion - flecos (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2251098","SM4963-25","","plot","6761291","202328BCPRC_repe_rep2_SM4963-25_26","2","2","26","9","2","test","","","","15.4","10.4","3","1","30.8390756302521","32","60","6.04166666666667","2.9","","","4","2","","6","1.9","10","20","4","260","30","4","3","1","4","2","22","390","33","8","4","1","2","1","6","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2251121","SM5008-33","","plot","6761295","202328BCPRC_repe_rep2_SM5008-33_19","2","2","19","7","1","test","","2","6","9.5","4.1","2","1","27.9653468385512","28.6","250","29.5833333333333","14.2","","","5","2","","16","8.7","12","20","3","310","50","6","3","1","3","3","52","3500","242","1","10","2","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2478172","SM5564-6","","plot","6761316","202328BCPRC_repe_rep2_SM5564-6_34","2","2","34","12","3","test","","","","11.5","8.4","0","1","24.693438077634","21.1","260","4.58333333333333","2.2","","","3","1","","4","1.5","8","20","3","260","60","2","3","1","4","2","8","570","29","10","3","2","2","1","8"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6761319","202328BCPRC_repe_rep2_SMB2446-2_33","2","2","33","11","3","check","","","","2","1.3","0","1","36.6472096041531","37.5","270","12.2916666666667","5.9","","","4","1","","15","4.1","8","20","2","270","40","6","3","1","3","2","29","1740","199","20","17","1","3","1","1","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","147207","TAI8","Tai8","plot","6761301","202328BCPRC_repe_rep2_TAI8_28","2","2","28","10","3","check","","","","2.8","1.5","1","1","32.3884922901199","37.1","150","8.54166666666666","4.1","","","5","2","","9","3.2","12","20","3","270","40","6","1","1","3","2","18","1930","179","6","19","1","2","1","3","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","139257","CG1141-1","","plot","6761329","202328BCPRC_repe_rep3_CG1141-1_44","3","3","44","15","2","check","","4.5","13.9","0.9","0.6","0","1","30.9117486338798","33.2","230","23.3333333333333","11.2","","","4","1","","25","7.8","8","20","2","230","40","5","3","1","2","3","50","1000","85","7","17","1","3","1","1"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","139268","CM4919-1","","plot","6761307","202328BCPRC_repe_rep3_CM4919-1_41","3","3","41","14","2","check","","1.1","2.5","2.8","1.7","1","1","32.7230388423458","31.1","180","20.625","9.9","","","5","1","","19","8.5","12","20","1","290","40","6","3","1","2","2","30","2900","274","15","20","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","139299","COL2215","","plot","6761310","202328BCPRC_repe_rep3_COL2215_45","3","3","45","15","3","check","","","","1.9","1.5","2","1","33.6442783945346","36.2","135","12.2916666666667","5.9","","","3","2","","12","4.5","6","20","4","200","40","6","3","2","3","2","29","1300","129","0","17","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2250627","GM11319-3","","plot","6761298","202328BCPRC_repe_rep3_GM11319-3_48","3","3","48","16","1","test","","4.4","8.9","16.2","10.2","","1","31.046875","28.2","","","","","","2","","","","","","20","","","","","","","","","","1960","168","","4","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2250636","GM11365-2","","plot","6761333","202328BCPRC_repe_rep3_GM11365-2_43","3","3","43","15","1","test","","","","","","2","1","","","110","1.04166666666667","0.5","","","3","1","","0","0","6","20","4","210","40","2","3","1","5","1","4","","","10","4","1","2","1","6","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2477998","GM11781-1","","plot","6761325","202328BCPRC_repe_rep3_GM11781-1_40","3","3","40","14","3","test","","","","10.5","5.3","","1","28.5857819905213","32.5","","","","","","4","","","","","","20","","","","","","","","","","910","66","","19","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","323717","GM3426-5","","plot","6761305","202328BCPRC_repe_rep3_GM3426-5_54","3","3","54","18","1","check","","8.2","18.4","10","5.5","3","1","24.7685151237397","30.8","140","10.625","5.1","","","5","1","","11","2.8","10","20","3","320","50","3","3","2","3","3","36","2300","118","4","3","3","3","1","6"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2169322","GM4486-11","","plot","6761304","202328BCPRC_repe_rep3_GM4486-11_46","3","3","46","16","3","test","","","","8.7","5.5","2","1","22.4496415770609","20.4","110","5","2.4","","","3","3","","0","0","6","20","3","230","30","2","3","2","4","3","12","580","22","0","6","1","3","1","8","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","323773","SM3536-44","","plot","6761335","202328BCPRC_repe_rep3_SM3536-44_47","3","3","47","16","2","check","","","","9.7","5.1","3","1","22.6783923705722","22.1","100","13.3333333333333","6.4","","","3","2","","4","3.2","8","20","3","230","60","2","3","1","2","3","26","1910","75","0","1","1","2","1","5"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2170553","SM4569-17","","plot","6761326","202328BCPRC_repe_rep3_SM4569-17_49","3","3","49","17","1","test","","","","12.1","6.9","4","1","21.5148044692737","13.7","115","8.54166666666666","4.1","","","4","1","","4","2.1","10","20","3","280","50","3","3","1","3","3","28","370","12","4","3","1","3","1","7"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2174907","SM4850-8","","plot","6761330","202328BCPRC_repe_rep3_SM4850-8_52","3","3","52","18","3","test","","","","14.2","8.7","3","1","24.8909282700422","24.3","160","4.16666666666667","2","","","4","2","","0","0","10","20","3","310","40","1","3","2","4","3","8","500","26","0","1","1","3","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2175374","SM4891-13","","plot","6761286","202328BCPRC_repe_rep3_SM4891-13_50","3","3","50","17","2","test","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2175520","SM4952-5","","plot","6761302","202328BCPRC_repe_rep3_SM4952-5_53","3","3","53","18","2","test","","2.7","6","18.2","13.2","4","1","28.0461862308073","30.2","85","20","9.6","","","4","1","","22","7.8","10","20","3","290","4","5","3","2","3","3","37","4340","302","4","6","2","3","1","6"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2251098","SM4963-25","","plot","6761328","202328BCPRC_repe_rep3_SM4963-25_51","3","3","51","17","3","test","","","","13.1","7","3","1","30.5380658436214","29.1","75","3.125","1.5","","","3","3","","2","1","6","20","4","210","40","3","3","1","4","3","5","530","44","20","4","1","3","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2251121","SM5008-33","","plot","6761321","202328BCPRC_repe_rep3_SM5008-33_37","3","3","37","13","1","test","","2.7","6.9","11.8","5.5","3","1","30.5229198966408","31.9","170","20.4166666666667","9.8","","","4","1","","11","5.7","10","20","2","300","50","5","3","2","3","3","28","2110","175","7","6","3","2","1","5"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","2478172","SM5564-6","","plot","6761309","202328BCPRC_repe_rep3_SM5564-6_38","3","3","38","13","2","test","","","","","","","1","","","","","","","","4","","","","","","20","","","","","","","","","","","","","20","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6761313","202328BCPRC_repe_rep3_SMB2446-2_39","3","3","39","13","3","check","","","","2.2","1.1","0","1","39.7806382978723","42.4","260","8.125","3.9","","","4","1","","7","1.9","8","20","1","260","50","6","3","1","4","3","24","270","35","20","19","1","2","1","1","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11750","202328BCPRC_repe","202328BCPRC_repe","RCBD","4","4","","no","no","2023-June-02","2024-February-20","56","Repelon. Atlantico, Colombia","147207","TAI8","Tai8","plot","6761306","202328BCPRC_repe_rep3_TAI8_42","3","3","42","14","1","check","","","","3.1","1.5","2","1","31.7152027027027","33.9","115","13.3333333333333","6.4","","","4","2","","5","3.1","12","20","2","220","40","5","1","2","2","3","30","650","58","25","20","2","2","1","3","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","139257","CG1141-1","","plot","6761356","202329BCPRC_stom_rep1_CG1141-1_17","1","1","17","6","2","check","","4.2","9","2.2","1.3","2","1","36.3974960629921","38.7","90","21.25","10.2","","","5","1","","25","6.3","10","20","1","210","20","6","3","1","3","2","65","3580","405","0","20","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","139268","CM4919-1","","plot","6761366","202329BCPRC_stom_rep1_CM4919-1_1","1","1","1","1","1","check","","0.2","0.4","1.7","1","0","1","34.4185595977521","36.7","170","22.9166666666667","11","","","4","1","","25","7.8","10","20","3","170","20","6","3","1","2","3","66","3770","389","0","20","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","139299","COL2215","","plot","6761373","202329BCPRC_stom_rep1_COL2215_4","1","1","4","2","3","check","","8","18.4","1.6","0.7","4","1","35.9795618051014","39.1","90","26.4583333333333","12.7","","","4","1","","29","12.1","10","20","2","200","30","2","3","1","1","3","35","3440","382","2","2","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","2250627","GM11319-3","","plot","6761345","202329BCPRC_stom_rep1_GM11319-3_16","1","1","16","6","3","test","","-1.6","-1.1","9.9","6.8","","","","23.2","","","","","","","","","","","","20","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","2250636","GM11365-2","","plot","6761339","202329BCPRC_stom_rep1_GM11365-2_11","1","1","11","4","2","test","","-2.5","-2.5","9.2","4.7","4","","26.814457392571","24.1","40","8.54166666666666","4.1","","","","2","","7","4","10","20","3","210","20","1","3","1","2","3","8","2930","184","0","1","1","3","","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","2477998","GM11781-1","","plot","6761338","202329BCPRC_stom_rep1_GM11781-1_15","1","1","15","5","3","test","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","323717","GM3426-5","","plot","6761368","202329BCPRC_stom_rep1_GM3426-5_8","1","1","8","3","2","check","","2","3.7","8.4","3.2","3","1","29.7239711934156","32.5","120","24.375","11.7","","","4","1","","24","9.9","10","20","2","230","20","4","3","1","1","3","43","4220","332","0","4","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11751","202329BCPRC_stom","202329BCPRC_stom","RCBD","4","4","","no","no","2023-June-01","2024-February-19","52","Santo Tomas. Atlantico, Colombia","2169322","GM4486-11","","plot","6761382","202329BCPRC_stom_rep1_GM4486-11_7","1","1","7","3","1","test","","-2.6","-2.7","7","3.3","2","1","22.5095450852965","22.1","70","5.41666666666667","2.6","","","3","2","","7","2.4","6","20","4","180","20","1","3","1","2","2","12","1280","49","0","2","1","3","1","5"," (Operator: lizbethpino, Time: )"
